"Plot Title: 2022spring-20105534-logger_comparison"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20105534, SEN S/N: 20105534)","Temp, °C (LGR S/N: 20105534, SEN S/N: 20105534)","Coupler Attached (LGR S/N: 20105534)","Host Connected (LGR S/N: 20105534)","Stopped (LGR S/N: 20105534)","End Of File (LGR S/N: 20105534)"
88,05/26/22,11:15:00  PM,10.40,14.36,,,,
89,05/26/22,11:20:00  PM,10.40,14.34,,,,
90,05/26/22,11:25:00  PM,10.39,14.36,,,,
91,05/26/22,11:30:00  PM,10.39,14.34,,,,
92,05/26/22,11:35:00  PM,10.38,14.30,,,,
93,05/26/22,11:40:00  PM,10.39,14.18,,,,
94,05/26/22,11:45:00  PM,10.42,14.14,,,,
95,05/26/22,11:50:00  PM,10.40,14.14,,,,
96,05/26/22,11:55:00  PM,10.40,14.12,,,,
97,05/27/22,12:00:00  AM,10.38,14.10,,,,
98,05/27/22,12:05:00  AM,10.39,14.06,,,,
99,05/27/22,12:10:00  AM,10.42,14.02,,,,
100,05/27/22,12:15:00  AM,10.55,13.94,,,,
101,05/27/22,12:20:00  AM,10.54,13.90,,,,
102,05/27/22,12:25:00  AM,10.49,13.88,,,,
103,05/27/22,12:30:00  AM,10.47,13.86,,,,
104,05/27/22,12:35:00  AM,10.44,13.88,,,,
105,05/27/22,12:40:00  AM,10.45,13.84,,,,
106,05/27/22,12:45:00  AM,10.47,13.80,,,,
107,05/27/22,12:50:00  AM,10.52,13.74,,,,
108,05/27/22,12:55:00  AM,10.52,13.74,,,,
109,05/27/22,01:00:00  AM,10.55,13.72,,,,
110,05/27/22,01:05:00  AM,10.52,13.72,,,,
111,05/27/22,01:10:00  AM,10.50,13.70,,,,
112,05/27/22,01:15:00  AM,10.48,13.66,,,,
113,05/27/22,01:20:00  AM,10.49,13.62,,,,
114,05/27/22,01:25:00  AM,10.49,13.60,,,,
115,05/27/22,01:30:00  AM,10.50,13.56,,,,
116,05/27/22,01:35:00  AM,10.52,13.54,,,,
117,05/27/22,01:40:00  AM,10.51,13.52,,,,
118,05/27/22,01:45:00  AM,10.51,13.46,,,,
119,05/27/22,01:50:00  AM,10.51,13.42,,,,
120,05/27/22,01:55:00  AM,10.57,13.40,,,,
121,05/27/22,02:00:00  AM,10.58,13.36,,,,
122,05/27/22,02:05:00  AM,10.57,13.30,,,,
123,05/27/22,02:10:00  AM,10.57,13.30,,,,
124,05/27/22,02:15:00  AM,10.56,13.28,,,,
125,05/27/22,02:20:00  AM,10.55,13.26,,,,
126,05/27/22,02:25:00  AM,10.57,13.26,,,,
127,05/27/22,02:30:00  AM,10.55,13.26,,,,
128,05/27/22,02:35:00  AM,10.54,13.26,,,,
129,05/27/22,02:40:00  AM,10.54,13.22,,,,
130,05/27/22,02:45:00  AM,10.54,13.22,,,,
131,05/27/22,02:50:00  AM,10.50,13.20,,,,
132,05/27/22,02:55:00  AM,10.52,13.20,,,,
133,05/27/22,03:00:00  AM,10.50,13.22,,,,
134,05/27/22,03:05:00  AM,10.48,13.20,,,,
135,05/27/22,03:10:00  AM,10.48,13.20,,,,
136,05/27/22,03:15:00  AM,10.51,13.18,,,,
137,05/27/22,03:20:00  AM,10.54,13.16,,,,
138,05/27/22,03:25:00  AM,10.55,13.14,,,,
139,05/27/22,03:30:00  AM,10.55,13.12,,,,
140,05/27/22,03:35:00  AM,10.56,13.10,,,,
141,05/27/22,03:40:00  AM,10.56,13.08,,,,
142,05/27/22,03:45:00  AM,10.52,13.06,,,,
143,05/27/22,03:50:00  AM,10.54,13.02,,,,
144,05/27/22,03:55:00  AM,10.52,13.00,,,,
145,05/27/22,04:00:00  AM,10.51,12.96,,,,
146,05/27/22,04:05:00  AM,10.51,12.96,,,,
147,05/27/22,04:10:00  AM,10.51,12.96,,,,
148,05/27/22,04:15:00  AM,10.55,12.94,,,,
149,05/27/22,04:20:00  AM,10.51,12.94,,,,
150,05/27/22,04:25:00  AM,10.54,12.92,,,,
151,05/27/22,04:30:00  AM,10.55,12.88,,,,
152,05/27/22,04:35:00  AM,10.56,12.88,,,,
153,05/27/22,04:40:00  AM,10.54,12.86,,,,
154,05/27/22,04:45:00  AM,10.52,12.84,,,,
155,05/27/22,04:50:00  AM,10.54,12.82,,,,
156,05/27/22,04:55:00  AM,10.51,12.82,,,,
157,05/27/22,05:00:00  AM,10.51,12.80,,,,
158,05/27/22,05:05:00  AM,10.51,12.76,,,,
159,05/27/22,05:10:00  AM,10.56,12.74,,,,
160,05/27/22,05:15:00  AM,10.59,12.58,,,,
161,05/27/22,05:20:00  AM,10.62,12.64,,,,
162,05/27/22,05:25:00  AM,10.60,12.58,,,,
163,05/27/22,05:30:00  AM,10.66,12.46,,,,
164,05/27/22,05:35:00  AM,10.70,12.46,,,,
165,05/27/22,05:40:00  AM,10.68,12.48,,,,
166,05/27/22,05:45:00  AM,10.72,12.38,,,,
167,05/27/22,05:50:00  AM,10.68,12.44,,,,
168,05/27/22,05:55:00  AM,10.66,12.40,,,,
169,05/27/22,06:00:00  AM,10.70,12.32,,,,
170,05/27/22,06:05:00  AM,10.75,12.32,,,,
171,05/27/22,06:10:00  AM,10.73,12.34,,,,
172,05/27/22,06:15:00  AM,10.73,12.32,,,,
173,05/27/22,06:20:00  AM,10.70,12.36,,,,
174,05/27/22,06:25:00  AM,10.68,12.34,,,,
175,05/27/22,06:30:00  AM,10.68,12.32,,,,
176,05/27/22,06:35:00  AM,10.75,12.32,,,,
177,05/27/22,06:40:00  AM,10.76,12.30,,,,
178,05/27/22,06:45:00  AM,10.77,12.32,,,,
179,05/27/22,06:50:00  AM,10.75,12.34,,,,
180,05/27/22,06:55:00  AM,10.74,12.32,,,,
181,05/27/22,07:00:00  AM,10.73,12.28,,,,
182,05/27/22,07:05:00  AM,10.74,12.30,,,,
183,05/27/22,07:10:00  AM,10.74,12.32,,,,
184,05/27/22,07:15:00  AM,10.69,12.36,,,,
185,05/27/22,07:20:00  AM,10.67,12.36,,,,
186,05/27/22,07:25:00  AM,10.68,12.38,,,,
187,05/27/22,07:30:00  AM,10.68,12.40,,,,
188,05/27/22,07:35:00  AM,10.78,12.40,,,,
189,05/27/22,07:40:00  AM,10.24,13.16,,,,
190,05/27/22,07:45:00  AM,9.83,15.30,,,,
191,05/27/22,07:50:00  AM,9.71,16.08,,,,
192,05/27/22,07:55:00  AM,9.68,16.38,,,,
193,05/27/22,08:00:00  AM,9.66,16.46,,,,
194,05/27/22,08:05:00  AM,9.65,16.50,,,,
195,05/27/22,08:10:00  AM,9.62,16.52,,,,
196,05/27/22,08:15:00  AM,9.60,16.54,,,,
197,05/27/22,08:20:00  AM,9.59,16.56,,,,
198,05/27/22,08:25:00  AM,9.57,16.60,,,,
199,05/27/22,08:30:00  AM,9.57,16.64,,,,
200,05/27/22,08:35:00  AM,9.55,16.68,,,,
201,05/27/22,08:40:00  AM,9.53,16.72,,,,
202,05/27/22,08:45:00  AM,9.52,16.80,,,,
203,05/27/22,08:50:00  AM,9.51,16.84,,,,
204,05/27/22,08:55:00  AM,9.51,16.90,,,,
205,05/27/22,09:00:00  AM,9.44,17.14,,,,
206,05/27/22,09:05:00  AM,9.29,17.80,,,,
207,05/27/22,09:07:52  AM,,,Logged,,,
208,05/27/22,09:08:08  AM,,,,Logged,,
209,05/27/22,09:08:10  AM,,,,,Logged,Logged
